PR_Number,Author,Score,Mesa_Triggered,Trust_Delta,Unlinked_PR,Dead_Code_Count,Logic_Clones,Zombie_Syms,Zombie_Deps,Violation_Reasons,Time_Saved_Hours,Operational_Savings_USD,Timestamp,PR_State,Is_Bot,Repo_Slug
109666,aaronfranke,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-11T08:57:07Z,Merged,FALSE,godotengine/godot
114219,Joy-less,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-11T08:57:08Z,Open,FALSE,godotengine/godot
109665,van800,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-11T08:57:09Z,Closed,FALSE,godotengine/godot
114217,kitbdev,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-11T08:57:10Z,Open,FALSE,godotengine/godot
109662,raulsntos,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-11T08:57:11Z,Merged,FALSE,godotengine/godot
114216,kitbdev,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-11T08:57:12Z,Open,FALSE,godotengine/godot
114215,hex110,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-11T08:57:14Z,Open,FALSE,godotengine/godot
109649,SchultzenDK,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-11T08:57:14Z,Merged,FALSE,godotengine/godot
114212,RandomShaper,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-11T08:57:15Z,Open,FALSE,godotengine/godot
109647,m4gr3d,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-11T08:57:16Z,Merged,FALSE,godotengine/godot
114211,RandomShaper,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-11T08:57:17Z,Merged,FALSE,godotengine/godot
109644,RandomShaper,0,FALSE,0,0,0,0,0,,,0.0000,0.00,2026-03-11T08:57:18Z,Merged,FALSE,godotengine/godot
114210,RandomShaper,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-11T08:57:18Z,Merged,FALSE,godotengine/godot
109638,YYF233333,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-11T08:57:19Z,Closed,FALSE,godotengine/godot
114209,RandomShaper,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-11T08:57:20Z,Open,FALSE,godotengine/godot
109637,van800,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-11T08:57:21Z,Merged,FALSE,godotengine/godot
114207,m4gr3d,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-11T08:57:22Z,Merged,FALSE,godotengine/godot
109632,timothyqiu,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-11T08:57:22Z,Merged,FALSE,godotengine/godot
114205,YeldhamDev,0,FALSE,0,0,0,0,0,,,0.0000,0.00,2026-03-11T08:57:23Z,Merged,FALSE,godotengine/godot
109630,aaronfranke,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-11T08:57:24Z,Merged,FALSE,godotengine/godot
114202,MichaeINeumann,0,FALSE,0,0,0,0,0,,,0.0000,0.00,2026-03-11T08:57:25Z,Merged,FALSE,godotengine/godot
109628,apples,0,FALSE,0,0,0,0,0,,,0.0000,0.00,2026-03-11T08:57:26Z,Open,FALSE,godotengine/godot
114200,scgm0,0,FALSE,0,0,0,0,0,,,0.0000,0.00,2026-03-11T08:57:27Z,Merged,FALSE,godotengine/godot
109627,teatov,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-11T08:57:27Z,Merged,FALSE,godotengine/godot
114198,mihe,0,FALSE,0,0,0,0,0,,,0.0000,0.00,2026-03-11T08:57:28Z,Merged,FALSE,godotengine/godot
109625,aaronfranke,0,FALSE,0,0,0,0,0,,,0.0000,0.00,2026-03-11T08:57:29Z,Merged,FALSE,godotengine/godot
114196,migueldeicaza,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-11T08:57:30Z,Merged,FALSE,godotengine/godot
109619,aaronp64,0,FALSE,0,0,0,0,0,,,0.0000,0.00,2026-03-11T08:57:31Z,Merged,FALSE,godotengine/godot
114195,SourceOfHTML,0,FALSE,0,0,0,0,0,,,0.0000,0.00,2026-03-11T08:57:31Z,Open,FALSE,godotengine/godot
109614,h1v9,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-11T08:57:32Z,Merged,FALSE,godotengine/godot
114194,blueskythlikesclouds,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-11T08:57:33Z,Merged,FALSE,godotengine/godot
109612,dsnopek,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-11T08:57:34Z,Merged,FALSE,godotengine/godot
114193,Yanxiyimengya,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-11T08:57:35Z,Open,FALSE,godotengine/godot
109611,devloglogan,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-11T08:57:36Z,Merged,FALSE,godotengine/godot
114191,sockeye-d,0,FALSE,0,0,0,0,0,,,0.0000,0.00,2026-03-11T08:57:36Z,Open,FALSE,godotengine/godot
109610,spoxii,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-11T08:57:37Z,Open,FALSE,godotengine/godot
114190,voylin,0,FALSE,0,0,0,0,0,,,0.0000,0.00,2026-03-11T08:57:38Z,Merged,FALSE,godotengine/godot
109609,spoxii,0,FALSE,0,0,0,0,0,,,0.0000,0.00,2026-03-11T08:57:39Z,Closed,FALSE,godotengine/godot
114189,bruvzg,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-11T08:57:40Z,Merged,FALSE,godotengine/godot
109608,syntaxerror247,0,FALSE,0,0,0,0,0,,,0.0000,0.00,2026-03-11T08:57:40Z,Merged,FALSE,godotengine/godot
114188,voylin,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-11T08:57:41Z,Open,FALSE,godotengine/godot
109607,mihe,0,FALSE,0,0,0,0,0,,,0.0000,0.00,2026-03-11T08:57:42Z,Merged,FALSE,godotengine/godot
114187,bruvzg,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-11T08:57:43Z,Merged,FALSE,godotengine/godot
109605,vaner-org,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-11T08:57:43Z,Merged,FALSE,godotengine/godot
114186,voylin,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-11T08:57:44Z,Merged,FALSE,godotengine/godot
109603,bruvzg,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-11T08:57:45Z,Merged,FALSE,godotengine/godot
114185,voylin,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-11T08:57:46Z,Merged,FALSE,godotengine/godot
109596,atlasapplications,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-11T08:57:47Z,Merged,FALSE,godotengine/godot
114183,bruvzg,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-11T08:57:47Z,Merged,FALSE,godotengine/godot
109595,ryevdokimov,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-11T08:57:48Z,Open,FALSE,godotengine/godot
114181,BastiaanOlij,0,FALSE,0,0,0,0,0,,,0.0000,0.00,2026-03-11T08:57:49Z,Merged,FALSE,godotengine/godot
109594,j20001970,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-11T08:57:50Z,Merged,FALSE,godotengine/godot
114180,BastiaanOlij,0,FALSE,0,0,0,0,0,,,0.0000,0.00,2026-03-11T08:57:51Z,Merged,FALSE,godotengine/godot
109593,ShadowCow13,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-11T08:57:52Z,Merged,FALSE,godotengine/godot
114179,JaclynCodes,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-11T08:57:52Z,Closed,FALSE,godotengine/godot
109591,mihe,0,FALSE,0,0,0,0,0,,,0.0000,0.00,2026-03-11T08:57:53Z,Merged,FALSE,godotengine/godot
114178,KoBeWi,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-11T08:57:54Z,Merged,FALSE,godotengine/godot
109590,bruvzg,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-11T08:57:55Z,Merged,FALSE,godotengine/godot
114177,KoBeWi,0,FALSE,0,0,0,0,0,,,0.0000,0.00,2026-03-11T08:57:55Z,Merged,FALSE,godotengine/godot
109587,tle-oops,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-11T08:57:56Z,Merged,FALSE,godotengine/godot
114176,TokageItLab,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-11T08:57:57Z,Merged,FALSE,godotengine/godot
109586,archhabra,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-11T08:57:58Z,Open,FALSE,godotengine/godot
114175,BastiaanOlij,0,FALSE,0,0,0,0,0,,,0.0000,0.00,2026-03-11T08:57:58Z,Merged,FALSE,godotengine/godot
109585,dustdfg,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-11T08:57:59Z,Open,FALSE,godotengine/godot
114172,segxobr,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-11T08:58:00Z,Closed,FALSE,godotengine/godot
109584,kleonc,0,FALSE,0,0,0,0,0,,,0.0000,0.00,2026-03-11T08:58:01Z,Merged,FALSE,godotengine/godot
114171,kitbdev,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-11T08:58:01Z,Open,FALSE,godotengine/godot
109582,spoxii,0,FALSE,0,0,0,0,0,,,0.0000,0.00,2026-03-11T08:58:02Z,Merged,FALSE,godotengine/godot
114169,YeldhamDev,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-11T08:58:03Z,Merged,FALSE,godotengine/godot
109577,AdriaandeJongh,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-11T08:58:04Z,Merged,FALSE,godotengine/godot
114168,Meorge,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-11T08:58:05Z,Open,FALSE,godotengine/godot
109576,Repiteo,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-11T08:58:06Z,Open,FALSE,godotengine/godot
114167,bruvzg,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-11T08:58:07Z,Merged,FALSE,godotengine/godot
109573,Repiteo,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-11T08:58:07Z,Merged,FALSE,godotengine/godot
114165,KoBeWi,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-11T08:58:09Z,Merged,FALSE,godotengine/godot
109571,KoBeWi,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-11T08:58:10Z,Open,FALSE,godotengine/godot
114164,DallasHuff,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-11T08:58:11Z,Merged,FALSE,godotengine/godot
109568,syntaxerror247,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-11T08:58:11Z,Merged,FALSE,godotengine/godot
114163,passivestar,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-11T08:58:12Z,Merged,FALSE,godotengine/godot
109567,Flarkk,0,FALSE,0,0,0,0,0,,,0.0000,0.00,2026-03-11T08:58:13Z,Merged,FALSE,godotengine/godot
114162,passivestar,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-11T08:58:14Z,Merged,FALSE,godotengine/godot
109564,timothyqiu,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-11T08:58:15Z,Merged,FALSE,godotengine/godot
114160,EricDeng1001,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-11T08:58:15Z,Closed,FALSE,godotengine/godot
109562,YYF233333,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-11T08:58:16Z,Merged,FALSE,godotengine/godot
114159,YeldhamDev,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-11T08:58:17Z,Merged,FALSE,godotengine/godot
109561,aaronfranke,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-11T08:58:18Z,Merged,FALSE,godotengine/godot
114158,BlueCube3310,40,FALSE,0,1,0,4,0,,Structural Clone x4 | Unlinked PR,0.0000,0.00,2026-03-11T08:58:19Z,Open,FALSE,godotengine/godot
109556,devloglogan,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-11T08:58:19Z,Merged,FALSE,godotengine/godot
114155,Arnklit,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-11T08:58:20Z,Merged,FALSE,godotengine/godot
109552,Calinou,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-11T08:58:21Z,Merged,FALSE,godotengine/godot
114152,KoBeWi,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-11T08:58:22Z,Merged,FALSE,godotengine/godot
109549,jroprohehe,0,FALSE,0,0,0,0,0,,,0.0000,0.00,2026-03-11T08:58:23Z,Merged,FALSE,godotengine/godot
114151,Daylily-Zeleen,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-11T08:58:23Z,Open,FALSE,godotengine/godot
109548,bruvzg,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-11T08:58:24Z,Merged,FALSE,godotengine/godot
114146,blueskythlikesclouds,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-11T08:58:25Z,Merged,FALSE,godotengine/godot
109541,bruvzg,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-11T08:58:26Z,Merged,FALSE,godotengine/godot
114143,Yarwin,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-11T08:58:27Z,Closed,FALSE,godotengine/godot
109540,bruvzg,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-11T08:58:27Z,Merged,FALSE,godotengine/godot
114142,bruvzg,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-11T08:58:28Z,Merged,FALSE,godotengine/godot
109539,Giganzo,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-11T08:58:29Z,Merged,FALSE,godotengine/godot
114141,bruvzg,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-11T08:58:30Z,Merged,FALSE,godotengine/godot
109536,WhalesState,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-11T08:58:31Z,Open,FALSE,godotengine/godot
114133,BLumia,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-11T08:58:32Z,Merged,FALSE,godotengine/godot
109534,vaner-org,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-11T08:58:32Z,Merged,FALSE,godotengine/godot
114132,dsnopek,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-11T08:58:33Z,Merged,FALSE,godotengine/godot
109533,dsnopek,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-11T08:58:34Z,Merged,FALSE,godotengine/godot
114131,gilzoide,0,FALSE,0,0,0,0,0,,,0.0000,0.00,2026-03-11T08:58:35Z,Merged,FALSE,godotengine/godot
109532,dsnopek,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-11T08:58:36Z,Merged,FALSE,godotengine/godot
114129,wjt,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-11T08:58:37Z,Open,FALSE,godotengine/godot
109529,KoBeWi,0,FALSE,0,0,0,0,0,,,0.0000,0.00,2026-03-11T08:58:38Z,Closed,FALSE,godotengine/godot
114126,RoyBerardo,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-11T08:58:39Z,Open,FALSE,godotengine/godot
109528,syntaxerror247,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-11T08:58:40Z,Merged,FALSE,godotengine/godot
114125,BenLubar,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-11T08:58:41Z,Open,FALSE,godotengine/godot
109525,bruvzg,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-11T08:58:42Z,Merged,FALSE,godotengine/godot
114124,RoyBerardo,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-11T08:58:42Z,Open,FALSE,godotengine/godot
109522,KoBeWi,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-11T08:58:43Z,Merged,FALSE,godotengine/godot
114122,KoBeWi,0,FALSE,0,0,0,0,0,,,0.0000,0.00,2026-03-11T08:58:44Z,Merged,FALSE,godotengine/godot
109520,bruvzg,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-11T08:58:45Z,Merged,FALSE,godotengine/godot
114120,KoBeWi,0,FALSE,0,0,0,0,0,,,0.0000,0.00,2026-03-11T08:58:46Z,Merged,FALSE,godotengine/godot
109517,precup,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-11T08:58:47Z,Merged,FALSE,godotengine/godot
114116,Calinou,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-11T08:58:47Z,Merged,FALSE,godotengine/godot
109516,precup,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-11T08:58:48Z,Merged,FALSE,godotengine/godot
114115,YeldhamDev,0,FALSE,0,0,0,0,0,,,0.0000,0.00,2026-03-11T08:58:49Z,Merged,FALSE,godotengine/godot
109515,precup,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-11T08:58:50Z,Merged,FALSE,godotengine/godot
114114,ryevdokimov,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-11T08:58:51Z,Open,FALSE,godotengine/godot
109514,precup,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-11T08:58:52Z,Open,FALSE,godotengine/godot
114107,DexterFstone,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-11T08:58:53Z,Open,FALSE,godotengine/godot
109513,precup,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-11T08:58:54Z,Merged,FALSE,godotengine/godot
114105,akien-mga,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-11T08:58:55Z,Merged,FALSE,godotengine/godot
109512,precup,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-11T08:58:55Z,Merged,FALSE,godotengine/godot
114102,AR-DEV-1,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-11T08:58:57Z,Open,FALSE,godotengine/godot
109511,precup,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-11T08:58:57Z,Merged,FALSE,godotengine/godot
114100,blueskythlikesclouds,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-11T08:59:00Z,Merged,FALSE,godotengine/godot
109507,ryevdokimov,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-11T08:59:00Z,Open,FALSE,godotengine/godot
114098,bruvzg,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-11T08:59:01Z,Merged,FALSE,godotengine/godot
109504,leandro-benedet-garcia,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-11T08:59:02Z,Merged,FALSE,godotengine/godot
114097,joelgomes1994,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-11T08:59:03Z,Merged,FALSE,godotengine/godot
109502,WhalesState,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-11T08:59:04Z,Merged,FALSE,godotengine/godot
114094,directrix1,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-11T08:59:05Z,Open,FALSE,godotengine/godot
114091,YeldhamDev,0,FALSE,0,0,0,0,0,,,0.0000,0.00,2026-03-11T08:59:07Z,Merged,FALSE,godotengine/godot
109498,johannesgottschalk,0,FALSE,0,0,0,0,0,,,0.0000,0.00,2026-03-11T08:59:07Z,Closed,FALSE,godotengine/godot
114087,Alex2782,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-11T08:59:08Z,Merged,FALSE,godotengine/godot
109491,syntaxerror247,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-11T08:59:09Z,Merged,FALSE,godotengine/godot
114086,YeldhamDev,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-11T08:59:10Z,Merged,FALSE,godotengine/godot
109490,ryevdokimov,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-11T08:59:11Z,Merged,FALSE,godotengine/godot
114084,YeldhamDev,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-11T08:59:12Z,Merged,FALSE,godotengine/godot
109480,Rindbee,0,FALSE,0,0,0,0,0,,,0.0000,0.00,2026-03-11T08:59:13Z,Merged,FALSE,godotengine/godot
114083,Withaust,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-11T08:59:14Z,Open,FALSE,godotengine/godot
109478,TCROC,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-11T08:59:15Z,Merged,FALSE,godotengine/godot
114082,deralmas,0,FALSE,0,0,0,0,0,,,0.0000,0.00,2026-03-11T08:59:15Z,Merged,FALSE,godotengine/godot
109476,old-rob,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-11T08:59:16Z,Open,FALSE,godotengine/godot
114081,deralmas,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-11T08:59:17Z,Merged,FALSE,godotengine/godot
109475,nikitalita,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-11T08:59:18Z,Merged,FALSE,godotengine/godot
114080,Rookfighter,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-11T08:59:19Z,Open,FALSE,godotengine/godot
109474,YeldhamDev,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-11T08:59:20Z,Merged,FALSE,godotengine/godot
114079,YeldhamDev,0,FALSE,0,0,0,0,0,,,0.0000,0.00,2026-03-11T08:59:20Z,Merged,FALSE,godotengine/godot
109469,ryevdokimov,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-11T08:59:21Z,Merged,FALSE,godotengine/godot
114076,blueskythlikesclouds,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-11T08:59:22Z,Merged,FALSE,godotengine/godot
109466,niYaDevelop,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-11T08:59:23Z,Open,FALSE,godotengine/godot
109465,ryevdokimov,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-11T08:59:25Z,Merged,FALSE,godotengine/godot
114073,akien-mga,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-11T08:59:26Z,Merged,FALSE,godotengine/godot
109462,Rindbee,0,FALSE,0,0,0,0,0,,,0.0000,0.00,2026-03-11T08:59:27Z,Open,FALSE,godotengine/godot
114072,Fahien,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-11T08:59:28Z,Merged,FALSE,godotengine/godot
109458,SatLess,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-11T08:59:28Z,Merged,FALSE,godotengine/godot
114066,zhehangd,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-11T08:59:30Z,Open,FALSE,godotengine/godot
109455,timokoesters,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-11T08:59:31Z,Open,FALSE,godotengine/godot
114063,LiveTrower,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-11T08:59:32Z,Merged,FALSE,godotengine/godot
109454,RoyBerardo,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-11T08:59:32Z,Closed,FALSE,godotengine/godot
114062,CSLRDoesntGameDev,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-11T08:59:33Z,Merged,FALSE,godotengine/godot
109452,RoyBerardo,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-11T08:59:34Z,Open,FALSE,godotengine/godot
114061,dsnopek,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-11T08:59:35Z,Open,FALSE,godotengine/godot
109449,aaronfranke,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-11T08:59:36Z,Open,FALSE,godotengine/godot
114057,BastiaanOlij,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-11T08:59:37Z,Merged,FALSE,godotengine/godot
109448,kitbdev,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-11T08:59:38Z,Merged,FALSE,godotengine/godot
114056,SpencerGoodman,0,FALSE,0,0,0,0,0,,,0.0000,0.00,2026-03-11T08:59:39Z,Merged,FALSE,godotengine/godot
109447,jon1solution,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-11T08:59:39Z,Merged,FALSE,godotengine/godot
114054,YeldhamDev,0,FALSE,0,0,0,0,0,,,0.0000,0.00,2026-03-11T08:59:40Z,Merged,FALSE,godotengine/godot
109446,aaronfranke,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-11T08:59:41Z,Merged,FALSE,godotengine/godot
114053,adamscott,0,FALSE,0,0,0,0,0,,,0.0000,0.00,2026-03-11T08:59:42Z,Merged,FALSE,godotengine/godot
109445,ScatteredComet,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-11T08:59:43Z,Open,FALSE,godotengine/godot
114051,akien-mga,0,FALSE,0,0,0,0,0,,,0.0000,0.00,2026-03-11T08:59:43Z,Merged,FALSE,godotengine/godot
109444,thederickff,0,FALSE,0,0,0,0,0,,,0.0000,0.00,2026-03-11T08:59:44Z,Merged,FALSE,godotengine/godot
114047,Repiteo,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-11T08:59:45Z,Merged,FALSE,godotengine/godot
109442,archhabra,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-11T08:59:46Z,Merged,FALSE,godotengine/godot
114045,Meorge,20,FALSE,0,1,0,0,0,,Unlinked PR,0.0000,0.00,2026-03-11T08:59:47Z,Merged,FALSE,godotengine/godot
