PR_Number,Author,Score,Dead_Code_Count,Logic_Clones,Zombie_Syms,Zombie_Deps,Antipatterns,Comment_Violations,Timestamp
104775,shoonee,70,0,0,0,,,,2026-03-03T20:07:21Z
104767,bruvzg,70,0,0,0,,,,2026-03-03T20:07:22Z
104753,NNate1,170,0,0,0,,Hallucinated Security Fix: PR body claims 'RCE' but only non-code files changed (xml). A real security fix requires modifying source code.,,2026-03-03T20:07:23Z
104748,Calinou,20,0,0,0,,,,2026-03-03T20:07:24Z
104742,IceflowRE,20,0,0,0,,,,2026-03-03T20:07:25Z
104734,Calinou,70,0,0,0,,,,2026-03-03T20:07:25Z
104719,bruvzg,20,0,0,0,,,,2026-03-03T20:07:26Z
104702,DeeJayLSP,70,0,0,0,,,,2026-03-03T20:07:27Z
104691,bruvzg,70,0,0,0,,,,2026-03-03T20:07:28Z
104674,Calinou,20,0,0,0,,,,2026-03-03T20:07:29Z
104657,Alex2782,50,0,0,0,,,,2026-03-03T20:07:30Z
104656,mihe,70,0,0,0,,,,2026-03-03T20:07:31Z
104627,Ivorforce,40,0,4,0,,,,2026-03-03T20:07:32Z
104608,adamscott,50,0,0,0,,,,2026-03-03T20:07:33Z
104605,KoBeWi,70,0,0,0,,,,2026-03-03T20:07:34Z
104602,timoschwarzer,70,0,0,0,,,,2026-03-03T20:07:34Z
104589,beicause,0,0,0,0,,,,2026-03-03T20:07:35Z
104576,Muller-Castro,70,0,0,0,,,,2026-03-03T20:07:36Z
104571,Calinou,70,0,0,0,,,,2026-03-03T20:07:37Z
104553,YYF233333,50,2,2,0,,,,2026-03-03T20:07:38Z
104539,masuhajime,20,0,0,0,,,,2026-03-03T20:07:39Z
104534,idbrii,20,0,0,0,,,,2026-03-03T20:07:40Z
104517,nbredikhin,0,0,0,0,,,,2026-03-03T20:07:41Z
104507,jamesminardi,0,0,0,0,,,,2026-03-03T20:07:42Z
104501,corngood,20,0,0,0,,,,2026-03-03T20:07:43Z
104495,dugramen,50,0,0,0,,,,2026-03-03T20:07:43Z
104489,Akeal,70,0,0,0,,,,2026-03-03T20:07:44Z
104487,lucasnlm,20,0,0,0,,,,2026-03-03T20:07:45Z
104481,kleonc,170,0,0,0,,Hallucinated Security Fix: PR body claims 'RCE' but only non-code files changed (xml). A real security fix requires modifying source code.,,2026-03-03T20:07:46Z
104471,Andrewyuan34,20,0,0,0,,,,2026-03-03T20:07:47Z
104463,pafuent,70,0,0,0,,,,2026-03-03T20:07:47Z
104459,pewcworrell,20,0,0,0,,,,2026-03-03T20:07:48Z
104456,KoBeWi,20,0,0,0,,,,2026-03-03T20:07:49Z
104454,YYF233333,30,0,2,0,,,,2026-03-03T20:07:50Z
104440,KoBeWi,25,2,1,0,,,,2026-03-03T20:07:51Z
104417,DaughterOfZaun,20,0,0,0,,,,2026-03-03T20:07:52Z
104414,Kaleb-Reid,20,0,0,0,,,,2026-03-03T20:07:53Z
104412,Kaleb-Reid,20,0,0,0,,,,2026-03-03T20:07:54Z
104408,Dowsley,20,0,0,0,,,,2026-03-03T20:07:55Z
104407,BenLubar,20,0,0,0,,,,2026-03-03T20:07:55Z
104404,Macksaur,105,6,5,0,,,,2026-03-03T20:07:56Z
104388,EAinsley,20,0,0,0,,,,2026-03-03T20:07:57Z
104387,Calinou,20,0,0,0,,,,2026-03-03T20:07:58Z
104382,Grublady,0,0,0,0,,,,2026-03-03T20:07:59Z
104372,Ivorforce,20,0,0,0,,,,2026-03-03T20:08:00Z
104367,akien-mga,60,3,2,0,,,,2026-03-03T20:08:01Z
104354,Mickeon,70,0,0,0,,,,2026-03-03T20:08:02Z
104352,aaronfranke,70,0,0,0,,,,2026-03-03T20:08:03Z
104338,KDouble48,20,0,0,0,,,,2026-03-03T20:08:04Z
104330,TCROC,20,0,0,0,,,,2026-03-03T20:08:05Z
104327,Sauermann,70,0,0,0,,,,2026-03-03T20:08:06Z
104311,Flarkk,20,0,0,0,,,,2026-03-03T20:08:07Z
104289,Arnklit,20,0,0,0,,,,2026-03-03T20:08:08Z
104254,PGijsbers,70,0,0,0,,,,2026-03-03T20:08:08Z
104244,TEXflip,70,0,0,0,,,,2026-03-03T20:08:09Z
104233,ryevdokimov,20,0,0,0,,,,2026-03-03T20:08:10Z
104212,aryan-11825114,0,0,0,0,,,,2026-03-03T20:08:11Z
104204,Altarick,20,0,0,0,,,,2026-03-03T20:08:12Z
104191,dugramen,20,0,0,0,,,,2026-03-03T20:08:13Z
104171,syntaxerror247,70,0,0,0,,,,2026-03-03T20:08:14Z
104164,dog-on-moon,0,0,0,0,,,,2026-03-03T20:08:14Z
104162,Joy-less,20,0,0,0,,,,2026-03-03T20:08:15Z
104134,Calinou,20,0,0,0,,,,2026-03-03T20:08:16Z
104132,Calinou,20,0,0,0,,,,2026-03-03T20:08:17Z
104131,Calinou,20,0,0,0,,,,2026-03-03T20:08:18Z
104120,Flarkk,0,0,0,0,,,,2026-03-03T20:08:18Z
104117,Ivorforce,20,0,0,0,,,,2026-03-03T20:08:19Z
104108,Ivorforce,20,0,0,0,,,,2026-03-03T20:08:20Z
104099,cixil,0,0,0,0,,,,2026-03-03T20:08:21Z
104096,Grublady,70,0,0,0,,,,2026-03-03T20:08:22Z
104094,darkclif,20,0,0,0,,,,2026-03-03T20:08:23Z
104091,CreatedBySeb,0,0,0,0,,,,2026-03-03T20:08:24Z
104086,pminiszewski,70,0,0,0,,,,2026-03-03T20:08:25Z
104081,pewcworrell,0,0,0,0,,,,2026-03-03T20:08:26Z
104079,RobProductions,25,0,1,0,,,,2026-03-03T20:08:27Z
104075,jellowyellow,70,0,0,0,,,,2026-03-03T20:08:28Z
104070,dugramen,20,0,0,0,,,,2026-03-03T20:08:29Z
104068,Ivorforce,40,2,0,0,,,,2026-03-03T20:08:30Z
104064,Ivorforce,20,0,0,0,,,,2026-03-03T20:08:31Z
104040,adamscott,0,0,0,0,,,,2026-03-03T20:08:32Z
104017,Rindbee,20,0,0,0,,,,2026-03-03T20:08:33Z
104014,precup,0,0,0,0,,,,2026-03-03T20:08:34Z
104008,AlexOtsuka,20,0,0,0,,,,2026-03-03T20:08:35Z
103998,KoBeWi,70,0,0,0,,,,2026-03-03T20:08:36Z
103995,Macksaur,20,0,0,0,,,,2026-03-03T20:08:37Z
103994,KoBeWi,0,0,0,0,,,,2026-03-03T20:08:38Z
103982,CrayolaEater,70,0,0,0,,,,2026-03-03T20:08:39Z
103977,SaracenOne,20,0,0,0,,,,2026-03-03T20:08:39Z
103975,SaracenOne,20,0,0,0,,,,2026-03-03T20:08:40Z
103962,Kaleb-Reid,70,0,0,0,,,,2026-03-03T20:08:41Z
103959,bruvzg,20,0,0,0,,,,2026-03-03T20:08:42Z
103958,Ewall198,70,0,0,0,,,,2026-03-03T20:08:43Z
103957,TML233,20,0,0,0,,,,2026-03-03T20:08:44Z
103948,BenLubar,70,0,0,0,,,,2026-03-03T20:08:45Z
103945,YYF233333,20,0,0,0,,,,2026-03-03T20:08:46Z
103931,Ivorforce,20,0,0,0,,,,2026-03-03T20:08:46Z
103920,Ivorforce,20,0,0,0,,,,2026-03-03T20:08:47Z
103904,tygyh,70,0,0,0,,,,2026-03-03T20:08:48Z
103900,tygyh,20,0,0,0,,,,2026-03-03T20:08:49Z
103896,reduz,20,0,0,0,,,,2026-03-03T20:08:50Z
103894,OhiraKyou,70,0,0,0,,,,2026-03-03T20:08:51Z
103868,Grublady,70,0,0,0,,,,2026-03-03T20:08:52Z
103862,ryevdokimov,20,0,0,0,,,,2026-03-03T20:08:53Z
103854,tygyh,30,1,0,0,,,,2026-03-03T20:08:53Z
103851,iscke,70,0,0,0,,,,2026-03-03T20:08:54Z
103846,Andrewyuan34,20,0,0,0,,,,2026-03-03T20:08:55Z
103821,Dominrog,0,0,0,0,,,,2026-03-03T20:08:56Z
103781,Calinou,70,0,0,0,,,,2026-03-03T20:08:57Z
103775,radiantgurl,20,0,0,0,,,,2026-03-03T20:08:58Z
103768,Lazy-Rabbit-2001,70,0,0,0,,,,2026-03-03T20:08:58Z
103761,berarma,0,0,0,0,,,,2026-03-03T20:08:59Z
103744,Grublady,20,0,0,0,,,,2026-03-03T20:09:00Z
103743,Calinou,20,0,0,0,,,,2026-03-03T20:09:01Z
103732,mpsalisbury,25,0,1,0,,,,2026-03-03T20:09:02Z
103699,amdevgwen,70,0,0,0,,,,2026-03-03T20:09:04Z
103660,KoBeWi,50,0,0,0,,,,2026-03-03T20:09:05Z
103659,caioraphael1,20,0,0,0,,,,2026-03-03T20:09:06Z
103657,RobProductions,20,0,0,0,,,,2026-03-03T20:09:07Z
103652,KoBeWi,50,0,0,0,,,,2026-03-03T20:09:07Z
103625,aaronfranke,20,0,0,0,,,,2026-03-03T20:09:08Z
103618,tygyh,20,0,0,0,,,,2026-03-03T20:09:09Z
103604,Calinou,70,0,0,0,,,,2026-03-03T20:09:10Z
103599,cfare,70,0,0,0,,,,2026-03-03T20:09:11Z
103582,migboy1,20,0,0,0,,,,2026-03-03T20:09:12Z
103553,huwpascoe,70,0,0,0,,,,2026-03-03T20:09:13Z
103546,rune-scape,20,0,0,0,,,,2026-03-03T20:09:14Z
103538,Calinou,20,0,0,0,,,,2026-03-03T20:09:15Z
103537,Ryan-000,20,0,0,0,,,,2026-03-03T20:09:16Z
103535,Ryan-000,20,0,0,0,,,,2026-03-03T20:09:17Z
103513,YeldhamDev,20,0,0,0,,,,2026-03-03T20:09:18Z
103498,bruvzg,70,0,0,0,,,,2026-03-03T20:09:19Z
103477,KoBeWi,20,0,0,0,,,,2026-03-03T20:09:20Z
103476,KoBeWi,20,0,0,0,,,,2026-03-03T20:09:21Z
103474,KoBeWi,20,0,0,0,,,,2026-03-03T20:09:22Z
103472,KoBeWi,20,0,0,0,,,,2026-03-03T20:09:23Z
103457,theraot,20,0,0,0,,,,2026-03-03T20:09:24Z
103445,daniel-szarkowicz,0,0,0,0,,,,2026-03-03T20:09:25Z
103430,nbaum,20,0,0,0,,,,2026-03-03T20:09:26Z
103421,Kaleb-Reid,50,0,0,0,,,,2026-03-03T20:09:27Z
103411,GustJc,20,0,0,0,,,,2026-03-03T20:09:28Z
103395,KoBeWi,0,0,0,0,,,,2026-03-03T20:09:29Z
103390,OoJJBoO,20,0,0,0,,,,2026-03-03T20:09:30Z
103377,Rindbee,0,0,0,0,,,,2026-03-03T20:09:31Z
103376,AndreyCortez,20,0,0,0,,,,2026-03-03T20:09:32Z
103372,KoBeWi,20,0,0,0,,,,2026-03-03T20:09:33Z
103365,TheSofox,0,0,0,0,,,,2026-03-03T20:09:34Z
103350,bruvzg,20,0,0,0,,,,2026-03-03T20:09:35Z
103317,antizey,50,0,0,0,,,,2026-03-03T20:09:36Z
103312,chocola-mint,20,0,0,0,,,,2026-03-03T20:09:37Z
103297,amarsero,0,0,0,0,,,,2026-03-03T20:09:38Z
103292,aaronp64,0,0,0,0,,,,2026-03-03T20:09:39Z
103291,YeldhamDev,20,0,0,0,,,,2026-03-03T20:09:40Z
103287,Calinou,20,0,0,0,,,,2026-03-03T20:09:41Z
103284,Calinou,20,0,0,0,,,,2026-03-03T20:09:42Z
103274,chocola-mint,20,0,0,0,,,,2026-03-03T20:09:43Z
103269,mhilbrunner,20,0,0,0,,,,2026-03-03T20:09:44Z
103250,mechPenSketch,20,0,0,0,,,,2026-03-03T20:09:45Z
103248,TML233,20,0,0,0,,,,2026-03-03T20:09:45Z
103239,mpsalisbury,20,0,0,0,,,,2026-03-03T20:09:46Z
103216,KoBeWi,20,0,0,0,,,,2026-03-03T20:09:47Z
103213,rune-scape,20,0,0,0,,,,2026-03-03T20:09:48Z
103189,hworld,20,0,0,0,,,,2026-03-03T20:10:02Z
103175,machinescreen,20,0,0,0,,,,2026-03-03T20:10:03Z
103152,beicause,0,0,0,0,,,,2026-03-03T20:10:04Z
103146,beicause,20,0,0,0,,,,2026-03-03T20:10:05Z
103141,precup,0,0,0,0,,,,2026-03-03T20:10:06Z
103138,chewiegoron,20,0,0,0,,,,2026-03-03T20:10:07Z
103133,BlueCube3310,30,1,0,0,,,,2026-03-03T20:10:08Z
103131,KoBeWi,50,0,0,0,,,,2026-03-03T20:10:09Z
103126,beicause,0,0,0,0,,,,2026-03-03T20:10:10Z
103112,rune-scape,20,0,0,0,,,,2026-03-03T20:10:11Z
103100,YeldhamDev,20,0,0,0,,,,2026-03-03T20:10:12Z
103098,Saulo-de-Souza,20,0,0,0,,,,2026-03-03T20:10:13Z
103097,YeldhamDev,20,0,0,0,,,,2026-03-03T20:10:14Z
103074,markdchurchill,0,0,0,0,,,,2026-03-03T20:10:15Z
103062,PiCode9560,20,0,0,0,,,,2026-03-03T20:10:16Z
103058,WagnerGFX,20,0,0,0,,,,2026-03-03T20:10:16Z
103056,mpsalisbury,70,0,0,0,,,,2026-03-03T20:10:17Z
103055,Calinou,70,0,0,0,,,,2026-03-03T20:10:18Z
103043,darksylinc,20,0,0,0,,,,2026-03-03T20:10:19Z
103042,Calinou,20,0,0,0,,,,2026-03-03T20:10:19Z
103036,bruvzg,70,0,0,0,,,,2026-03-03T20:10:20Z
103023,Calinou,70,0,0,0,,,,2026-03-03T20:10:21Z
103018,kleonc,20,0,0,0,,,,2026-03-03T20:10:22Z
103016,Calinou,20,0,0,0,,,,2026-03-03T20:10:23Z
103014,Calinou,70,0,0,0,,,,2026-03-03T20:10:23Z
103013,Shaderd00d,20,0,0,0,,,,2026-03-03T20:10:24Z
103010,MajorMcDoom,0,0,0,0,,,,2026-03-03T20:10:25Z
102991,KoBeWi,20,0,0,0,,,,2026-03-03T20:10:26Z
102989,KoBeWi,20,0,0,0,,,,2026-03-03T20:10:28Z
102987,ArchercatNEO,70,0,0,0,,,,2026-03-03T20:10:29Z
102977,Ivorforce,20,0,0,0,,,,2026-03-03T20:10:30Z
102963,KoBeWi,20,0,0,0,,,,2026-03-03T20:10:31Z
102962,KarlReiter16,70,0,0,0,,,,2026-03-03T20:10:32Z
102943,bruvzg,70,0,0,0,,,,2026-03-03T20:10:34Z
102937,PhairZ,0,0,0,0,,,,2026-03-03T20:10:35Z
102923,Rindbee,30,1,0,0,,,,2026-03-03T20:10:36Z
102919,Ivorforce,20,0,0,0,,,,2026-03-03T20:10:37Z
102918,KoBeWi,70,0,0,0,,,,2026-03-03T20:10:38Z
102899,KoBeWi,30,1,0,0,,,,2026-03-03T20:10:40Z
102897,ArchercatNEO,20,0,0,0,,,,2026-03-03T20:10:41Z
102881,aryan-11825114,0,0,0,0,,,,2026-03-03T20:10:42Z
102872,olanti-p,20,0,0,0,,,,2026-03-03T20:10:43Z
102863,GabrieleC07,50,0,0,0,,,,2026-03-03T20:10:43Z
102857,Jordyfel,0,0,0,0,,,,2026-03-03T20:10:44Z
102807,Giganzo,20,0,0,0,,,,2026-03-03T20:10:45Z
102784,Iceball457,70,0,0,0,,,,2026-03-03T20:10:46Z
102762,lawnjelly,0,0,0,0,,,,2026-03-03T20:10:47Z
102751,MajorMcDoom,70,0,0,0,,,,2026-03-03T20:10:48Z
102734,kleonc,20,0,0,0,,,,2026-03-03T20:10:48Z
102733,TokageItLab,0,0,0,0,,,,2026-03-03T20:10:49Z
102731,SheepYhangCN,20,0,0,0,,,,2026-03-03T20:10:50Z
102700,precup,0,0,0,0,,,,2026-03-03T20:10:51Z
102663,Giganzo,70,0,0,0,,,,2026-03-03T20:10:52Z
102651,Theome,20,0,0,0,,,,2026-03-03T20:10:53Z
102626,Jordyfel,0,0,0,0,,,,2026-03-03T20:10:54Z
102616,dettus,20,0,0,0,,,,2026-03-03T20:10:55Z
102582,ryevdokimov,20,0,0,0,,,,2026-03-03T20:10:55Z
102550,Calinou,30,1,0,0,,,,2026-03-03T20:10:56Z
102529,beicause,20,0,0,0,,,,2026-03-03T20:10:57Z
102528,Zaid-mohamed,20,0,0,0,,,,2026-03-03T20:10:58Z
102495,Vocco,70,0,0,0,,,,2026-03-03T20:10:59Z
102478,ryevdokimov,20,0,0,0,,,,2026-03-03T20:11:00Z
102467,Vocco,70,0,0,0,,,,2026-03-03T20:11:01Z
102462,Vocco,70,0,0,0,,,,2026-03-03T20:11:01Z
102458,underdoeg,20,0,0,0,,,,2026-03-03T20:11:02Z
102457,Vocco,170,0,0,0,,Hallucinated Security Fix: PR body claims 'RCE' but only non-code files changed (xml). A real security fix requires modifying source code.,,2026-03-03T20:11:03Z
102447,BastiaanOlij,0,0,0,0,,,,2026-03-03T20:11:04Z
102420,Naros,20,0,0,0,,,,2026-03-03T20:11:05Z
102412,GreenCrowDev,720,0,0,0,,Raw `new`: prefer std::make_unique<T>() or std::make_shared<T>() for exception-safe RAII ownership;Raw `new`: prefer std::make_unique<T>() or std::make_shared<T>() for exception-safe RAII ownership;Raw `new`: prefer std::make_unique<T>() or std::make_shared<T>() for exception-safe RAII ownership;Raw `new`: prefer std::make_unique<T>() or std::make_shared<T>() for exception-safe RAII ownership;Raw `new`: prefer std::make_unique<T>() or std::make_shared<T>() for exception-safe RAII ownership;Raw `new`: prefer std::make_unique<T>() or std::make_shared<T>() for exception-safe RAII ownership;Raw `new`: prefer std::make_unique<T>() or std::make_shared<T>() for exception-safe RAII ownership;Raw `new`: prefer std::make_unique<T>() or std::make_shared<T>() for exception-safe RAII ownership;Raw `new`: prefer std::make_unique<T>() or std::make_shared<T>() for exception-safe RAII ownership;Raw `new`: prefer std::make_unique<T>() or std::make_shared<T>() for exception-safe RAII ownership;Raw `new`: prefer std::make_unique<T>() or std::make_shared<T>() for exception-safe RAII ownership;Raw `new`: prefer std::make_unique<T>() or std::make_shared<T>() for exception-safe RAII ownership;Raw `new`: prefer std::make_unique<T>() or std::make_shared<T>() for exception-safe RAII ownership;Raw `new`: prefer std::make_unique<T>() or std::make_shared<T>() for exception-safe RAII ownership,,2026-03-03T20:11:06Z
102410,berarma,70,0,0,0,,,,2026-03-03T20:11:07Z
102394,Rindbee,20,0,0,0,,,,2026-03-03T20:11:08Z
102380,adamscott,140,4,16,0,,,,2026-03-03T20:11:10Z
102366,LunaticInAHat,20,0,0,0,,,,2026-03-03T20:11:11Z
102355,bruvzg,20,0,0,0,,,,2026-03-03T20:11:12Z
102353,Ryan-000,20,0,0,0,,,,2026-03-03T20:11:13Z
102347,Repiteo,70,0,0,0,,,,2026-03-03T20:11:14Z
102338,tetrapod00,70,0,0,0,,,,2026-03-03T20:11:15Z
102328,adamscott,70,0,0,0,,,,2026-03-03T20:11:16Z
102304,mateuseap,70,0,0,0,,,,2026-03-03T20:11:17Z
102301,arkology,20,0,0,0,,,,2026-03-03T20:11:18Z
102248,KoBeWi,0,0,0,0,,,,2026-03-03T20:11:19Z
102243,badsectoracula,70,0,0,0,,,,2026-03-03T20:11:20Z
102229,crlimacastro,20,0,0,0,,,,2026-03-03T20:11:21Z
102226,PierceLBrooks,20,0,0,0,,,,2026-03-03T20:11:22Z
102225,beicause,0,0,0,0,,,,2026-03-03T20:11:23Z
102215,bluejay-sh,20,0,0,0,,,,2026-03-03T20:11:24Z
102187,YYF233333,25,0,1,0,,,,2026-03-03T20:11:25Z
102138,adamscott,220,0,0,0,,Raw `new`: prefer std::make_unique<T>() or std::make_shared<T>() for exception-safe RAII ownership;Raw `new`: prefer std::make_unique<T>() or std::make_shared<T>() for exception-safe RAII ownership;Raw `new`: prefer std::make_unique<T>() or std::make_shared<T>() for exception-safe RAII ownership;Raw `new`: prefer std::make_unique<T>() or std::make_shared<T>() for exception-safe RAII ownership,,2026-03-03T20:11:26Z
102124,Calinou,70,0,0,0,,,,2026-03-03T20:11:27Z
102117,QbieShay,70,0,0,0,,,,2026-03-03T20:11:28Z
102112,bruvzg,20,0,0,0,,,,2026-03-03T20:11:29Z
102110,Clancey,70,0,0,0,,,,2026-03-03T20:11:30Z
102092,Arnklit,20,0,0,0,,,,2026-03-03T20:11:31Z
102090,Chaosus,20,0,0,0,,,,2026-03-03T20:11:32Z
102087,Ivorforce,70,0,0,0,,,,2026-03-03T20:11:33Z
102078,beicause,0,0,0,0,,,,2026-03-03T20:11:33Z
102068,Ryan-000,70,0,0,0,,,,2026-03-03T20:11:34Z
102052,onesuchkeeper,70,0,0,0,,,,2026-03-03T20:11:35Z
102046,citizenll,70,0,0,0,,,,2026-03-03T20:11:36Z
102018,jadeharley2,20,0,0,0,,,,2026-03-03T20:11:37Z
102009,keestak,70,0,0,0,,,,2026-03-03T20:11:38Z
102004,kisg,20,0,0,0,,,,2026-03-03T20:11:39Z
101977,DarkKilauea,20,0,0,0,,,,2026-03-03T20:11:40Z
101961,tracefree,30,1,0,0,,,,2026-03-03T20:11:41Z
101953,ryevdokimov,20,0,0,0,,,,2026-03-03T20:11:41Z
101946,xtremezero,0,0,0,0,,,,2026-03-03T20:11:42Z
101944,scgm0,20,0,0,0,,,,2026-03-03T20:11:43Z
101942,jamesmintram,20,0,0,0,,,,2026-03-03T20:11:44Z
101920,yahkr,20,0,0,0,,,,2026-03-03T20:11:45Z
101881,Calinou,20,0,0,0,,,,2026-03-03T20:11:46Z
101879,Calinou,20,0,0,0,,,,2026-03-03T20:11:47Z
101875,betalars,20,0,0,0,,,,2026-03-03T20:11:48Z
101864,JimmyCushnie,70,0,0,0,,,,2026-03-03T20:11:49Z
101855,bkniffler,20,0,0,0,,,,2026-03-03T20:11:49Z
101839,mnemoli,0,0,0,0,,,,2026-03-03T20:11:50Z
101820,ryevdokimov,20,0,0,0,,,,2026-03-03T20:11:51Z
101806,KoBeWi,0,0,0,0,,,,2026-03-03T20:11:52Z
101786,ryevdokimov,20,0,0,0,,,,2026-03-03T20:11:53Z
101777,PopClom,0,0,0,0,,,,2026-03-03T20:11:54Z
101764,Synzorasize,0,0,0,0,,,,2026-03-03T20:11:55Z
101736,L4Vo5,20,0,0,0,,,,2026-03-03T20:11:55Z
101725,MewPurPur,20,0,0,0,,,,2026-03-03T20:11:56Z
101719,kleonc,0,0,0,0,,,,2026-03-03T20:11:57Z
101704,Neutrino-Sunset,20,0,0,0,,,,2026-03-03T20:11:58Z
101687,Ivorforce,20,0,0,0,,,,2026-03-03T20:11:59Z
101676,DinkeyKing,70,0,0,0,,,,2026-03-03T20:12:00Z
101673,SleeeepyZhou,0,0,0,0,,,,2026-03-03T20:12:01Z
101624,RobertBColton,20,0,0,0,,,,2026-03-03T20:12:02Z
101609,DubiousDuck,0,0,0,0,,,,2026-03-03T20:12:03Z
101608,Nazarwadim,20,0,0,0,,,,2026-03-03T20:12:04Z
101588,MBCX,10,1,0,0,,,,2026-03-03T20:12:05Z
101583,HighCWu,70,0,0,0,,,,2026-03-03T20:12:06Z
101575,BastiaanOlij,70,0,0,0,,,,2026-03-03T20:12:07Z
101564,Nazarwadim,20,0,0,0,,,,2026-03-03T20:12:08Z
101551,Calinou,20,0,0,0,,,,2026-03-03T20:12:09Z
101547,Ivorforce,20,0,0,0,,,,2026-03-03T20:12:10Z
101542,Ivorforce,20,0,0,0,,,,2026-03-03T20:12:11Z
101534,Ivorforce,20,0,0,0,,,,2026-03-03T20:12:11Z
101527,badsectoracula,20,0,0,0,,,,2026-03-03T20:12:12Z
101522,dragonhunt02,20,0,0,0,,,,2026-03-03T20:12:20Z
101520,bluejay-sh,20,0,0,0,,,,2026-03-03T20:12:21Z
101501,Yelloween10,50,0,0,0,,,,2026-03-03T20:12:21Z
101479,terrehbyte,20,0,0,0,,,,2026-03-03T20:12:22Z
101473,CherrySodaPop,20,0,0,0,,,,2026-03-03T20:12:23Z
101466,adamscott,0,0,0,0,,,,2026-03-03T20:12:24Z
101403,twrightsman,70,0,0,0,,,,2026-03-03T20:12:25Z
101397,KoBeWi,20,0,0,0,,,,2026-03-03T20:12:26Z
101396,dog-on-moon,20,0,0,0,,,,2026-03-03T20:12:27Z
101393,Ivorforce,100,6,4,0,,,,2026-03-03T20:12:28Z
101392,Ivorforce,20,0,0,0,,,,2026-03-03T20:12:29Z
101389,Chaosus,20,0,0,0,,,,2026-03-03T20:12:30Z
101370,dalexeev,25,0,1,0,,,,2026-03-03T20:12:31Z
101358,ItisCaleb,70,0,0,0,,,,2026-03-03T20:12:32Z
101349,Ivorforce,30,1,0,0,,,,2026-03-03T20:12:33Z
101340,Nazarwadim,20,0,0,0,,,,2026-03-03T20:12:34Z
101331,bruvzg,20,0,0,0,,,,2026-03-03T20:12:35Z
101329,Synzorasize,20,0,0,0,,,,2026-03-03T20:12:36Z
101308,granitrocky,20,0,0,0,,,,2026-03-03T20:12:36Z
101305,ryevdokimov,20,0,0,0,,,,2026-03-03T20:12:37Z
101301,Ivorforce,70,0,0,0,,,,2026-03-03T20:12:38Z
101300,YeldhamDev,70,0,0,0,,,,2026-03-03T20:12:39Z
101292,zhehangd,70,0,0,0,,,,2026-03-03T20:12:40Z
101269,zhehangd,20,0,0,0,,,,2026-03-03T20:12:41Z
101268,akx,20,0,0,0,,,,2026-03-03T20:12:42Z
101261,wareya,70,0,0,0,,,,2026-03-03T20:12:43Z
101224,YYF233333,20,0,0,0,,,,2026-03-03T20:12:44Z
101203,wareya,70,0,0,0,,,,2026-03-03T20:12:44Z
101161,InclementDab,20,0,0,0,,,,2026-03-03T20:12:45Z
101158,Repiteo,45,2,1,0,,,,2026-03-03T20:12:46Z
101157,LanzaSchneider,20,0,0,0,,,,2026-03-03T20:12:47Z
101155,BlueCube3310,20,0,0,0,,,,2026-03-03T20:12:48Z
101141,BlueCube3310,20,0,0,0,,,,2026-03-03T20:12:49Z
101133,Nazarwadim,55,3,1,0,,,,2026-03-03T20:12:50Z
101130,Calinou,70,0,0,0,,,,2026-03-03T20:12:50Z
101117,Synzorasize,70,0,0,0,,,,2026-03-03T20:12:52Z
101114,Calinou,70,0,0,0,,,,2026-03-03T20:12:53Z
101113,hpvb,20,0,0,0,,,,2026-03-03T20:12:54Z
101104,Yelloween10,0,0,0,0,,,,2026-03-03T20:12:55Z
101095,Repiteo,70,0,0,0,,,,2026-03-03T20:12:56Z
101086,HolonProduction,0,0,0,0,,,,2026-03-03T20:12:57Z
101083,Daylily-Zeleen,70,0,0,0,,,,2026-03-03T20:12:58Z
101070,Ivorforce,70,4,2,0,,,,2026-03-03T20:12:59Z
101064,Daylily-Zeleen,20,0,0,0,,,,2026-03-03T20:12:59Z
101054,MurderWho,20,0,0,0,,,,2026-03-03T20:13:00Z
101049,Ivorforce,20,0,0,0,,,,2026-03-03T20:13:01Z
101046,TCROC,20,0,0,0,,,,2026-03-03T20:13:02Z
101045,TCROC,20,0,0,0,,,,2026-03-03T20:13:03Z
101043,TCROC,20,0,0,0,,,,2026-03-03T20:13:04Z
101042,TCROC,20,0,0,0,,,,2026-03-03T20:13:05Z
101030,Ivorforce,25,0,1,0,,,,2026-03-03T20:13:06Z
101028,Ivorforce,20,0,0,0,,,,2026-03-03T20:13:07Z
100996,BlueCube3310,90,7,0,0,,,,2026-03-03T20:13:08Z
100994,Daylily-Zeleen,20,0,0,0,,,,2026-03-03T20:13:10Z
100986,Grublady,20,0,0,0,,,,2026-03-03T20:13:11Z
100982,TCROC,20,0,0,0,,,,2026-03-03T20:13:12Z
100973,Daylily-Zeleen,20,0,0,0,,,,2026-03-03T20:13:13Z
100964,Repiteo,20,0,0,0,,,,2026-03-03T20:13:14Z
100936,Synzorasize,0,0,0,0,,,,2026-03-03T20:13:15Z
100918,Repiteo,70,0,0,0,,,,2026-03-03T20:13:16Z
100911,Repiteo,20,0,0,0,,,,2026-03-03T20:13:17Z
100896,Flarkk,35,1,1,0,,,,2026-03-03T20:13:18Z
100887,Repiteo,20,0,0,0,,,,2026-03-03T20:13:19Z
100875,ryevdokimov,20,0,0,0,,,,2026-03-03T20:13:27Z
100868,pcvonz,20,0,0,0,,,,2026-03-03T20:13:29Z
100866,Hunam6,70,0,0,0,,,,2026-03-03T20:13:31Z
